leitores;escritores;num_simulacao;tempo_gasto;leitor_escritor;cenario
78;22;12;187;false;79
78;22;13;62;true;79
78;22;13;197;false;79
78;22;14;59;true;79
78;22;14;190;false;79
78;22;15;52;true;79
78;22;15;187;false;79
78;22;16;66;true;79
78;22;16;184;false;79
78;22;17;58;true;79
78;22;17;200;false;79
78;22;18;64;true;79
78;22;18;172;false;79
78;22;19;50;true;79
78;22;19;191;false;79
78;22;20;54;true;79
78;22;20;179;false;79
78;22;21;51;true;79
78;22;21;203;false;79
78;22;22;57;true;79
78;22;22;196;false;79
78;22;23;62;true;79
78;22;23;187;false;79
78;22;24;54;true;79
78;22;24;168;false;79
78;22;25;77;true;79
78;22;25;177;false;79
78;22;26;64;true;79
78;22;26;189;false;79
78;22;27;53;true;79
78;22;27;176;false;79
78;22;28;62;true;79
78;22;28;190;false;79
78;22;29;58;true;79
78;22;29;186;false;79
78;22;30;60;true;79
78;22;30;195;false;79
78;22;31;72;true;79
78;22;31;165;false;79
78;22;32;77;true;79
78;22;32;186;false;79
78;22;33;62;true;79
78;22;33;185;false;79
78;22;34;54;true;79
78;22;34;188;false;79
78;22;35;65;true;79
78;22;35;189;false;79
78;22;36;59;true;79
78;22;36;198;false;79
78;22;37;61;true;79
78;22;37;192;false;79
78;22;38;58;true;79
78;22;38;198;false;79
78;22;39;57;true;79
78;22;39;202;false;79
78;22;40;47;true;79
78;22;40;193;false;79
78;22;41;53;true;79
78;22;41;201;false;79
78;22;42;56;true;79
78;22;42;200;false;79
78;22;43;64;true;79
78;22;43;199;false;79
78;22;44;54;true;79
78;22;44;204;false;79
78;22;45;62;true;79
78;22;45;202;false;79
78;22;46;54;true;79
78;22;46;190;false;79
78;22;47;63;true;79
78;22;47;200;false;79
78;22;48;48;true;79
78;22;48;193;false;79
78;22;49;57;true;79
78;22;49;199;false;79
78;22;50;66;true;79
78;22;50;198;false;79
79;21;1;75;true;80
79;21;1;192;false;80
79;21;2;49;true;80
79;21;2;195;false;80
79;21;3;49;true;80
79;21;3;193;false;80
79;21;4;54;true;80
79;21;4;178;false;80
79;21;5;74;true;80
79;21;5;180;false;80
79;21;6;59;true;80
79;21;6;178;false;80
79;21;7;56;true;80
79;21;7;193;false;80
79;21;8;42;true;80
79;21;8;194;false;80
79;21;9;60;true;80
79;21;9;180;false;80
79;21;10;57;true;80
79;21;10;177;false;80
79;21;11;55;true;80
79;21;11;194;false;80
79;21;12;55;true;80
79;21;12;193;false;80
79;21;13;43;true;80
79;21;13;197;false;80
79;21;14;51;true;80
79;21;14;197;false;80
79;21;15;57;true;80
79;21;15;191;false;80
79;21;16;71;true;80
79;21;16;199;false;80
79;21;17;114;true;80
79;21;17;220;false;80
79;21;18;55;true;80
79;21;18;196;false;80
79;21;19;65;true;80
79;21;19;191;false;80
79;21;20;54;true;80
79;21;20;187;false;80
79;21;21;56;true;80
79;21;21;178;false;80
79;21;22;57;true;80
79;21;22;202;false;80
79;21;23;50;true;80
79;21;23;189;false;80
79;21;24;56;true;80
79;21;24;179;false;80
79;21;25;80;true;80
79;21;25;158;false;80
79;21;26;58;true;80
79;21;26;161;false;80
79;21;27;58;true;80
79;21;27;168;false;80
79;21;28;60;true;80
79;21;28;167;false;80
79;21;29;48;true;80
79;21;29;190;false;80
79;21;30;61;true;80
79;21;30;198;false;80
79;21;31;52;true;80
79;21;31;171;false;80
79;21;32;75;true;80
79;21;32;160;false;80
79;21;33;71;true;80
79;21;33;202;false;80
79;21;34;61;true;80
79;21;34;188;false;80
79;21;35;63;true;80
79;21;35;202;false;80
79;21;36;41;true;80
79;21;36;207;false;80
79;21;37;51;true;80
79;21;37;177;false;80
79;21;38;51;true;80
79;21;38;197;false;80
79;21;39;43;true;80
79;21;39;181;false;80
79;21;40;62;true;80
79;21;40;197;false;80
79;21;41;55;true;80
79;21;41;197;false;80
79;21;42;62;true;80
79;21;42;197;false;80
79;21;43;49;true;80
79;21;43;205;false;80
79;21;44;55;true;80
79;21;44;203;false;80
79;21;45;48;true;80
79;21;45;187;false;80
79;21;46;60;true;80
79;21;46;196;false;80
79;21;47;55;true;80
79;21;47;183;false;80
79;21;48;57;true;80
79;21;48;197;false;80
79;21;49;60;true;80
79;21;49;200;false;80
79;21;50;52;true;80
79;21;50;195;false;80
80;20;1;53;true;81
80;20;1;187;false;81
80;20;2;54;true;81
80;20;2;194;false;81
80;20;3;48;true;81
80;20;3;187;false;81
80;20;4;58;true;81
80;20;4;191;false;81
80;20;5;66;true;81
80;20;5;190;false;81
80;20;6;91;true;81
80;20;6;207;false;81
80;20;7;51;true;81
80;20;7;200;false;81
80;20;8;58;true;81
80;20;8;202;false;81
80;20;9;51;true;81
80;20;9;192;false;81
80;20;10;42;true;81
80;20;10;202;false;81
80;20;11;54;true;81
80;20;11;198;false;81
80;20;12;43;true;81
80;20;12;201;false;81
80;20;13;56;true;81
80;20;13;190;false;81
80;20;14;54;true;81
80;20;14;206;false;81
80;20;15;63;true;81
80;20;15;183;false;81
80;20;16;61;true;81
80;20;16;201;false;81
80;20;17;52;true;81
80;20;17;185;false;81
80;20;18;47;true;81
80;20;18;193;false;81
80;20;19;62;true;81
80;20;19;193;false;81
80;20;20;50;true;81
80;20;20;176;false;81
80;20;21;54;true;81
80;20;21;197;false;81
80;20;22;65;true;81
80;20;22;181;false;81
80;20;23;57;true;81
80;20;23;191;false;81
80;20;24;49;true;81
80;20;24;175;false;81
80;20;25;94;true;81
80;20;25;153;false;81
80;20;26;50;true;81
80;20;26;158;false;81
80;20;27;50;true;81
80;20;27;156;false;81
80;20;28;51;true;81
80;20;28;170;false;81
80;20;29;57;true;81
80;20;29;176;false;81
80;20;30;47;true;81
80;20;30;192;false;81
80;20;31;66;true;81
80;20;31;188;false;81
80;20;32;74;true;81
80;20;32;175;false;81
80;20;33;66;true;81
80;20;33;181;false;81
80;20;34;62;true;81
80;20;34;199;false;81
80;20;35;58;true;81
80;20;35;193;false;81
80;20;36;65;true;81
80;20;36;201;false;81
80;20;37;54;true;81
80;20;37;192;false;81
80;20;38;54;true;81
80;20;38;203;false;81
80;20;39;50;true;81
80;20;39;191;false;81
80;20;40;60;true;81
80;20;40;194;false;81
80;20;41;49;true;81
80;20;41;194;false;81
80;20;42;46;true;81
80;20;42;198;false;81
80;20;43;52;true;81
80;20;43;205;false;81
80;20;44;59;true;81
80;20;44;186;false;81
80;20;45;49;true;81
80;20;45;200;false;81
80;20;46;52;true;81
80;20;46;190;false;81
80;20;47;60;true;81
80;20;47;202;false;81
80;20;48;54;true;81
80;20;48;192;false;81
80;20;49;57;true;81
80;20;49;200;false;81
80;20;50;58;true;81
80;20;50;203;false;81
81;19;1;76;true;82
81;19;1;194;false;82
81;19;2;58;true;82
81;19;2;200;false;82
81;19;3;74;true;82
81;19;3;187;false;82
81;19;4;53;true;82
81;19;4;178;false;82
81;19;5;69;true;82
81;19;5;167;false;82
81;19;6;51;true;82
81;19;6;182;false;82
81;19;7;57;true;82
81;19;7;201;false;82
81;19;8;49;true;82
81;19;8;181;false;82
81;19;9;47;true;82
81;19;9;192;false;82
81;19;10;48;true;82
81;19;10;201;false;82
81;19;11;48;true;82
81;19;11;201;false;82
81;19;12;49;true;82
81;19;12;193;false;82
81;19;13;66;true;82
81;19;13;201;false;82
81;19;14;48;true;82
81;19;14;202;false;82
81;19;15;60;true;82
81;19;15;199;false;82
81;19;16;50;true;82
81;19;16;203;false;82
81;19;17;54;true;82
81;19;17;192;false;82
81;19;18;61;true;82
81;19;18;194;false;82
81;19;19;48;true;82
81;19;19;192;false;82
81;19;20;54;true;82
81;19;20;189;false;82
81;19;21;50;true;82
81;19;21;183;false;82
81;19;22;59;true;82
81;19;22;208;false;82
81;19;23;55;true;82
81;19;23;189;false;82
81;19;24;53;true;82
81;19;24;200;false;82
81;19;25;88;true;82
81;19;25;154;false;82
81;19;26;66;true;82
81;19;26;181;false;82
81;19;27;59;true;82
81;19;27;173;false;82
81;19;28;53;true;82
81;19;28;189;false;82
81;19;29;59;true;82
81;19;29;191;false;82
81;19;30;53;true;82
81;19;30;205;false;82
81;19;31;47;true;82
81;19;31;185;false;82
81;19;32;83;true;82
81;19;32;205;false;82
81;19;33;60;true;82
81;19;33;196;false;82
81;19;34;46;true;82
81;19;34;188;false;82
81;19;35;55;true;82
81;19;35;200;false;82
81;19;36;70;true;82
81;19;36;208;false;82
81;19;37;56;true;82
81;19;37;192;false;82
81;19;38;58;true;82
81;19;38;181;false;82
81;19;39;56;true;82
81;19;39;200;false;82
81;19;40;60;true;82
81;19;40;194;false;82
81;19;41;53;true;82
81;19;41;196;false;82
81;19;42;49;true;82
81;19;42;200;false;82
81;19;43;45;true;82
81;19;43;204;false;82
81;19;44;47;true;82
81;19;44;174;false;82
81;19;45;48;true;82
81;19;45;203;false;82
81;19;46;49;true;82
81;19;46;191;false;82
81;19;47;49;true;82
81;19;47;184;false;82
81;19;48;49;true;82
81;19;48;190;false;82
81;19;49;53;true;82
81;19;49;204;false;82
81;19;50;57;true;82
81;19;50;202;false;82
82;18;1;63;true;83
82;18;1;196;false;83
82;18;2;67;true;83
82;18;2;194;false;83
82;18;3;51;true;83
82;18;3;192;false;83
82;18;4;56;true;83
82;18;4;178;false;83
82;18;5;71;true;83
82;18;5;183;false;83
82;18;6;58;true;83
82;18;6;179;false;83
82;18;7;65;true;83
82;18;7;193;false;83
82;18;8;49;true;83
82;18;8;198;false;83
82;18;9;49;true;83
82;18;9;186;false;83
82;18;10;60;true;83
82;18;10;193;false;83
82;18;11;56;true;83
82;18;11;168;false;83
82;18;12;58;true;83
82;18;12;201;false;83
82;18;13;53;true;83
82;18;13;185;false;83
82;18;14;48;true;83
82;18;14;204;false;83
82;18;15;65;true;83
82;18;15;183;false;83
82;18;16;52;true;83
82;18;16;191;false;83
82;18;17;50;true;83
82;18;17;200;false;83
82;18;18;47;true;83
82;18;18;200;false;83
82;18;19;46;true;83
82;18;19;191;false;83
82;18;20;56;true;83
82;18;20;187;false;83
82;18;21;71;true;83
82;18;21;202;false;83
82;18;22;51;true;83
82;18;22;202;false;83
82;18;23;67;true;83
82;18;23;198;false;83
82;18;24;62;true;83
82;18;24;177;false;83
82;18;25;87;true;83
82;18;25;152;false;83
82;18;26;49;true;83
82;18;26;175;false;83
82;18;27;48;true;83
82;18;27;177;false;83
82;18;28;49;true;83
82;18;28;155;false;83
82;18;29;40;true;83
82;18;29;178;false;83
82;18;30;46;true;83
82;18;30;185;false;83
82;18;31;68;true;83
82;18;31;188;false;83
82;18;32;68;true;83
82;18;32;170;false;83
82;18;33;61;true;83
82;18;33;176;false;83
82;18;34;58;true;83
82;18;34;183;false;83
82;18;35;55;true;83
82;18;35;202;false;83
82;18;36;58;true;83
82;18;36;187;false;83
82;18;37;53;true;83
82;18;37;173;false;83
82;18;38;53;true;83
82;18;38;199;false;83
82;18;39;43;true;83
82;18;39;200;false;83
82;18;40;40;true;83
82;18;40;198;false;83
82;18;41;48;true;83
82;18;41;182;false;83
82;18;42;89;true;83
82;18;42;196;false;83
82;18;43;43;true;83
82;18;43;191;false;83
82;18;44;59;true;83
82;18;44;181;false;83
82;18;45;67;true;83
82;18;45;196;false;83
82;18;46;56;true;83
82;18;46;198;false;83
82;18;47;48;true;83
82;18;47;194;false;83
82;18;48;55;true;83
82;18;48;193;false;83
82;18;49;66;true;83
82;18;49;187;false;83
82;18;50;53;true;83
82;18;50;191;false;83
83;17;1;83;true;84
83;17;1;199;false;84
83;17;2;50;true;84
83;17;2;188;false;84
83;17;3;55;true;84
83;17;3;203;false;84
83;17;4;48;true;84
83;17;4;177;false;84
83;17;5;82;true;84
83;17;5;188;false;84
83;17;6;59;true;84
83;17;6;197;false;84
83;17;7;50;true;84
83;17;7;201;false;84
83;17;8;52;true;84
83;17;8;200;false;84
83;17;9;56;true;84
83;17;9;203;false;84
83;17;10;66;true;84
83;17;10;188;false;84
83;17;11;50;true;84
83;17;11;206;false;84
83;17;12;50;true;84
83;17;12;188;false;84
83;17;13;43;true;84
83;17;13;196;false;84
83;17;14;59;true;84
83;17;14;192;false;84
83;17;15;40;true;84
83;17;15;200;false;84
83;17;16;49;true;84
83;17;16;185;false;84
83;17;17;73;true;84
83;17;17;181;false;84
83;17;18;50;true;84
83;17;18;178;false;84
83;17;19;43;true;84
83;17;19;194;false;84
83;17;20;56;true;84
83;17;20;200;false;84
83;17;21;55;true;84
83;17;21;184;false;84
83;17;22;60;true;84
83;17;22;186;false;84
83;17;23;48;true;84
83;17;23;185;false;84
83;17;24;55;true;84
83;17;24;181;false;84
83;17;25;69;true;84
83;17;25;173;false;84
83;17;26;62;true;84
83;17;26;198;false;84
83;17;27;48;true;84
83;17;27;186;false;84
83;17;28;57;true;84
83;17;28;186;false;84
83;17;29;58;true;84
83;17;29;197;false;84
83;17;30;53;true;84
83;17;30;189;false;84
83;17;31;58;true;84
83;17;31;161;false;84
83;17;32;71;true;84
83;17;32;161;false;84
83;17;33;59;true;84
83;17;33;196;false;84
83;17;34;54;true;84
83;17;34;173;false;84
83;17;35;45;true;84
83;17;35;196;false;84
83;17;36;57;true;84
83;17;36;197;false;84
83;17;37;45;true;84
83;17;37;178;false;84
83;17;38;44;true;84
83;17;38;199;false;84
83;17;39;55;true;84
83;17;39;184;false;84
83;17;40;42;true;84
83;17;40;193;false;84
83;17;41;51;true;84
83;17;41;180;false;84
83;17;42;49;true;84
83;17;42;193;false;84
83;17;43;60;true;84
83;17;43;180;false;84
83;17;44;44;true;84
83;17;44;206;false;84
83;17;45;48;true;84
83;17;45;187;false;84
83;17;46;44;true;84
83;17;46;200;false;84
83;17;47;47;true;84
83;17;47;190;false;84
83;17;48;41;true;84
83;17;48;194;false;84
83;17;49;54;true;84
83;17;49;193;false;84
83;17;50;44;true;84
83;17;50;199;false;84
84;16;1;63;true;85
84;16;1;189;false;85
84;16;2;55;true;85
84;16;2;197;false;85
84;16;3;46;true;85
84;16;3;198;false;85
84;16;4;52;true;85
84;16;4;196;false;85
84;16;5;70;true;85
84;16;5;177;false;85
84;16;6;62;true;85
84;16;6;189;false;85
84;16;7;38;true;85
84;16;7;206;false;85
84;16;8;69;true;85
84;16;8;189;false;85
84;16;9;55;true;85
84;16;9;196;false;85
84;16;10;52;true;85
84;16;10;172;false;85
84;16;11;58;true;85
84;16;11;184;false;85
84;16;12;40;true;85
84;16;12;200;false;85
84;16;13;51;true;85
84;16;13;192;false;85
84;16;14;43;true;85
84;16;14;190;false;85
84;16;15;41;true;85
84;16;15;197;false;85
84;16;16;47;true;85
84;16;16;192;false;85
84;16;17;49;true;85
84;16;17;194;false;85
84;16;18;49;true;85
84;16;18;186;false;85
84;16;19;47;true;85
84;16;19;178;false;85
84;16;20;45;true;85
84;16;20;204;false;85
84;16;21;46;true;85
84;16;21;166;false;85
84;16;22;47;true;85
84;16;22;209;false;85
84;16;23;42;true;85
84;16;23;187;false;85
84;16;24;46;true;85
84;16;24;193;false;85
84;16;25;48;true;85
84;16;25;176;false;85
84;16;26;68;true;85
84;16;26;183;false;85
84;16;27;67;true;85
84;16;27;157;false;85
84;16;28;55;true;85
84;16;28;187;false;85
84;16;29;61;true;85
84;16;29;164;false;85
84;16;30;48;true;85
84;16;30;188;false;85
84;16;31;41;true;85
84;16;31;194;false;85
84;16;32;57;true;85
84;16;32;164;false;85
84;16;33;64;true;85
84;16;33;170;false;85
84;16;34;69;true;85
84;16;34;194;false;85
84;16;35;52;true;85
84;16;35;194;false;85
84;16;36;42;true;85
84;16;36;190;false;85
84;16;37;52;true;85
84;16;37;182;false;85
84;16;38;58;true;85
84;16;38;200;false;85
84;16;39;48;true;85
84;16;39;193;false;85
84;16;40;47;true;85
84;16;40;199;false;85
84;16;41;49;true;85
84;16;41;176;false;85
84;16;42;50;true;85
84;16;42;196;false;85
84;16;43;49;true;85
84;16;43;200;false;85
84;16;44;61;true;85
84;16;44;194;false;85
84;16;45;55;true;85
84;16;45;193;false;85
84;16;46;54;true;85
84;16;46;200;false;85
84;16;47;60;true;85
84;16;47;194;false;85
84;16;48;46;true;85
84;16;48;203;false;85
84;16;49;56;true;85
84;16;49;194;false;85
84;16;50;47;true;85
84;16;50;201;false;85
85;15;1;54;true;86
85;15;1;190;false;86
85;15;2;50;true;86
85;15;2;192;false;86
85;15;3;52;true;86
85;15;3;194;false;86
85;15;4;53;true;86
85;15;4;182;false;86
85;15;5;59;true;86
85;15;5;175;false;86
85;15;6;76;true;86
85;15;6;173;false;86
85;15;7;31;true;86
85;15;7;203;false;86
85;15;8;55;true;86
85;15;8;200;false;86
85;15;9;49;true;86
85;15;9;201;false;86
85;15;10;59;true;86
85;15;10;175;false;86
85;15;11;60;true;86
85;15;11;196;false;86
85;15;12;56;true;86
85;15;12;191;false;86
85;15;13;39;true;86
85;15;13;194;false;86
85;15;14;53;true;86
85;15;14;197;false;86
85;15;15;61;true;86
85;15;15;196;false;86
85;15;16;47;true;86
85;15;16;199;false;86
85;15;17;55;true;86
85;15;17;203;false;86
85;15;18;45;true;86
85;15;18;201;false;86
85;15;19;51;true;86
85;15;19;192;false;86
85;15;20;51;true;86
85;15;20;202;false;86
85;15;21;72;true;86
85;15;21;190;false;86
85;15;22;44;true;86
85;15;22;201;false;86
85;15;23;47;true;86
85;15;23;193;false;86
85;15;24;50;true;86
85;15;24;193;false;86
85;15;25;47;true;86
85;15;25;161;false;86
85;15;26;76;true;86
85;15;26;153;false;86
85;15;27;38;true;86
85;15;27;152;false;86
85;15;28;37;true;86
85;15;28;198;false;86
85;15;29;44;true;86
85;15;29;160;false;86
85;15;30;46;true;86
85;15;30;191;false;86
85;15;31;46;true;86
85;15;31;194;false;86
85;15;32;45;true;86
85;15;32;166;false;86
85;15;33;64;true;86
85;15;33;168;false;86
85;15;34;71;true;86
85;15;34;196;false;86
85;15;35;45;true;86
85;15;35;191;false;86
85;15;36;40;true;86
85;15;36;200;false;86
85;15;37;45;true;86
85;15;37;183;false;86
85;15;38;46;true;86
85;15;38;201;false;86
85;15;39;50;true;86
85;15;39;198;false;86
85;15;40;44;true;86
85;15;40;198;false;86
85;15;41;62;true;86
85;15;41;184;false;86
85;15;42;41;true;86
85;15;42;186;false;86
85;15;43;49;true;86
85;15;43;197;false;86
85;15;44;43;true;86
85;15;44;188;false;86
85;15;45;47;true;86
85;15;45;195;false;86
85;15;46;48;true;86
85;15;46;196;false;86
85;15;47;35;true;86
85;15;47;205;false;86
85;15;48;51;true;86
85;15;48;168;false;86
85;15;49;37;true;86
85;15;49;205;false;86
85;15;50;58;true;86
85;15;50;185;false;86
86;14;1;64;true;87
86;14;1;204;false;87
86;14;2;56;true;87
86;14;2;190;false;87
86;14;3;37;true;87
86;14;3;206;false;87
86;14;4;46;true;87
86;14;4;196;false;87
86;14;5;57;true;87
86;14;5;189;false;87
86;14;6;53;true;87
86;14;6;184;false;87
86;14;7;52;true;87
86;14;7;196;false;87
86;14;8;50;true;87
86;14;8;203;false;87
86;14;9;39;true;87
86;14;9;199;false;87
86;14;10;47;true;87
86;14;10;200;false;87
86;14;11;38;true;87
86;14;11;178;false;87
86;14;12;52;true;87
86;14;12;196;false;87
86;14;13;40;true;87
86;14;13;189;false;87
86;14;14;54;true;87
86;14;14;193;false;87
86;14;15;59;true;87
86;14;15;187;false;87
86;14;16;44;true;87
86;14;16;200;false;87
86;14;17;38;true;87
86;14;17;192;false;87
86;14;18;58;true;87
86;14;18;200;false;87
86;14;19;43;true;87
86;14;19;202;false;87
86;14;20;37;true;87
86;14;20;196;false;87
86;14;21;45;true;87
86;14;21;191;false;87
86;14;22;47;true;87
86;14;22;192;false;87
86;14;23;42;true;87
86;14;23;206;false;87
86;14;24;47;true;87
86;14;24;185;false;87
86;14;25;46;true;87
86;14;25;167;false;87
86;14;26;60;true;87
86;14;26;181;false;87
86;14;27;43;true;87
86;14;27;167;false;87
86;14;28;35;true;87
86;14;28;162;false;87
86;14;29;50;true;87
86;14;29;185;false;87
86;14;30;48;true;87
86;14;30;183;false;87
86;14;31;59;true;87
86;14;31;191;false;87
86;14;32;42;true;87
86;14;32;181;false;87
86;14;33;52;true;87
86;14;33;176;false;87
86;14;34;76;true;87
86;14;34;170;false;87
86;14;35;41;true;87
86;14;35;187;false;87
86;14;36;51;true;87
86;14;36;193;false;87
86;14;37;47;true;87
86;14;37;201;false;87
86;14;38;47;true;87
86;14;38;183;false;87
86;14;39;41;true;87
86;14;39;200;false;87
86;14;40;52;true;87
86;14;40;177;false;87
86;14;41;60;true;87
86;14;41;247;false;87
86;14;42;48;true;87
86;14;42;189;false;87
86;14;43;43;true;87
86;14;43;187;false;87
86;14;44;51;true;87
86;14;44;189;false;87
86;14;45;51;true;87
86;14;45;201;false;87
86;14;46;45;true;87
86;14;46;199;false;87
86;14;47;42;true;87
86;14;47;201;false;87
86;14;48;52;true;87
86;14;48;194;false;87
86;14;49;46;true;87
86;14;49;198;false;87
86;14;50;54;true;87
86;14;50;195;false;87
87;13;1;60;true;88
87;13;1;189;false;88
87;13;2;47;true;88
87;13;2;198;false;88
87;13;3;35;true;88
87;13;3;203;false;88
87;13;4;52;true;88
87;13;4;188;false;88
87;13;5;64;true;88
87;13;5;165;false;88
87;13;6;75;true;88
87;13;6;187;false;88
87;13;7;65;true;88
87;13;7;197;false;88
87;13;8;50;true;88
87;13;8;193;false;88
87;13;9;48;true;88
87;13;9;179;false;88
87;13;10;52;true;88
87;13;10;199;false;88
87;13;11;44;true;88
87;13;11;185;false;88
87;13;12;44;true;88
87;13;12;188;false;88
87;13;13;42;true;88
87;13;13;198;false;88
87;13;14;44;true;88
87;13;14;187;false;88
87;13;15;58;true;88
87;13;15;200;false;88
87;13;16;44;true;88
87;13;16;183;false;88
87;13;17;33;true;88
87;13;17;200;false;88
87;13;18;45;true;88
87;13;18;184;false;88
87;13;19;41;true;88
87;13;19;207;false;88
87;13;20;46;true;88
87;13;20;187;false;88
87;13;21;40;true;88
87;13;21;187;false;88
87;13;22;46;true;88
87;13;22;201;false;88
87;13;23;41;true;88
87;13;23;208;false;88
87;13;24;39;true;88
87;13;24;198;false;88
87;13;25;58;true;88
87;13;25;174;false;88
87;13;26;62;true;88
87;13;26;159;false;88
87;13;27;55;true;88
87;13;27;156;false;88
87;13;28;45;true;88
87;13;28;199;false;88
87;13;29;40;true;88
87;13;29;171;false;88
87;13;30;34;true;88
87;13;30;193;false;88
87;13;31;43;true;88
87;13;31;191;false;88
87;13;32;32;true;88
87;13;32;187;false;88
87;13;33;77;true;88
87;13;33;180;false;88
87;13;34;56;true;88
87;13;34;191;false;88
87;13;35;49;true;88
87;13;35;193;false;88
87;13;36;55;true;88
87;13;36;171;false;88
87;13;37;49;true;88
87;13;37;191;false;88
87;13;38;47;true;88
87;13;38;192;false;88
87;13;39;39;true;88
87;13;39;197;false;88
87;13;40;44;true;88
87;13;40;200;false;88
87;13;41;36;true;88
87;13;41;201;false;88
87;13;42;45;true;88
87;13;42;185;false;88
87;13;43;45;true;88
87;13;43;200;false;88
87;13;44;41;true;88
87;13;44;178;false;88
87;13;45;45;true;88
87;13;45;196;false;88
87;13;46;41;true;88
87;13;46;185;false;88
87;13;47;48;true;88
87;13;47;182;false;88
87;13;48;34;true;88
87;13;48;187;false;88
87;13;49;38;true;88
87;13;49;199;false;88
87;13;50;47;true;88
87;13;50;185;false;88
88;12;1;72;true;89
88;12;1;189;false;89
88;12;2;54;true;89
88;12;2;203;false;89
88;12;3;46;true;89
88;12;3;181;false;89
88;12;4;67;true;89
88;12;4;170;false;89
88;12;5;63;true;89
88;12;5;189;false;89
88;12;6;55;true;89
88;12;6;189;false;89
88;12;7;41;true;89
88;12;7;202;false;89
88;12;8;45;true;89
88;12;8;196;false;89
88;12;9;36;true;89
88;12;9;204;false;89
88;12;10;44;true;89
88;12;10;190;false;89
88;12;11;42;true;89
88;12;11;191;false;89
88;12;12;43;true;89
88;12;12;196;false;89
88;12;13;44;true;89
88;12;13;195;false;89
88;12;14;48;true;89
88;12;14;198;false;89
88;12;15;35;true;89
88;12;15;183;false;89
88;12;16;45;true;89
88;12;16;199;false;89
88;12;17;46;true;89
88;12;17;181;false;89
88;12;18;39;true;89
88;12;18;206;false;89
88;12;19;46;true;89
88;12;19;183;false;89
88;12;20;34;true;89
88;12;20;200;false;89
88;12;21;43;true;89
88;12;21;180;false;89
88;12;22;37;true;89
88;12;22;173;false;89
88;12;23;47;true;89
88;12;23;177;false;89
88;12;24;36;true;89
88;12;24;171;false;89
88;12;25;47;true;89
88;12;25;188;false;89
88;12;26;32;true;89
88;12;26;181;false;89
88;12;27;58;true;89
88;12;27;180;false;89
88;12;28;38;true;89
88;12;28;188;false;89
88;12;29;57;true;89
88;12;29;191;false;89
88;12;30;38;true;89
88;12;30;194;false;89
88;12;31;40;true;89
88;12;31;184;false;89
88;12;32;40;true;89
88;12;32;174;false;89
88;12;33;56;true;89
88;12;33;173;false;89
88;12;34;41;true;89
88;12;34;205;false;89
88;12;35;32;true;89
88;12;35;198;false;89
88;12;36;36;true;89
88;12;36;193;false;89
88;12;37;36;true;89
88;12;37;201;false;89
88;12;38;52;true;89
88;12;38;189;false;89
88;12;39;36;true;89
88;12;39;186;false;89
88;12;40;39;true;89
88;12;40;171;false;89
88;12;41;36;true;89
88;12;41;202;false;89
88;12;42;61;true;89
88;12;42;184;false;89
88;12;43;44;true;89
88;12;43;182;false;89
88;12;44;46;true;89
88;12;44;193;false;89
88;12;45;48;true;89
88;12;45;194;false;89
88;12;46;42;true;89
88;12;46;193;false;89
88;12;47;60;true;89
88;12;47;199;false;89
88;12;48;41;true;89
88;12;48;198;false;89
88;12;49;41;true;89
88;12;49;195;false;89
88;12;50;41;true;89
88;12;50;192;false;89
89;11;1;80;true;90
89;11;1;220;false;90
89;11;2;45;true;90
89;11;2;190;false;90
89;11;3;45;true;90
89;11;3;204;false;90
89;11;4;42;true;90
89;11;4;183;false;90
89;11;5;65;true;90
89;11;5;186;false;90
89;11;6;65;true;90
89;11;6;197;false;90
89;11;7;47;true;90
89;11;7;185;false;90
89;11;8;34;true;90
89;11;8;200;false;90
89;11;9;35;true;90
89;11;9;187;false;90
89;11;10;43;true;90
89;11;10;199;false;90
89;11;11;39;true;90
89;11;11;196;false;90
89;11;12;57;true;90
89;11;12;194;false;90
89;11;13;42;true;90
89;11;13;196;false;90
89;11;14;45;true;90
89;11;14;178;false;90
89;11;15;55;true;90
89;11;15;174;false;90
89;11;16;34;true;90
89;11;16;182;false;90
89;11;17;36;true;90
89;11;17;194;false;90
89;11;18;58;true;90
89;11;18;199;false;90
89;11;19;33;true;90
89;11;19;198;false;90
89;11;20;39;true;90
89;11;20;198;false;90
89;11;21;42;true;90
89;11;21;184;false;90
89;11;22;35;true;90
89;11;22;199;false;90
89;11;23;36;true;90
89;11;23;198;false;90
89;11;24;40;true;90
89;11;24;200;false;90
89;11;25;47;true;90
89;11;25;180;false;90
89;11;26;89;true;90
89;11;26;166;false;90
89;11;27;51;true;90
89;11;27;158;false;90
89;11;28;47;true;90
89;11;28;160;false;90
89;11;29;32;true;90
89;11;29;167;false;90
89;11;30;41;true;90
89;11;30;153;false;90
89;11;31;43;true;90
89;11;31;196;false;90
89;11;32;37;true;90
89;11;32;191;false;90
89;11;33;57;true;90
89;11;33;164;false;90
89;11;34;71;true;90
89;11;34;189;false;90
89;11;35;36;true;90
89;11;35;192;false;90
89;11;36;47;true;90
89;11;36;200;false;90
89;11;37;42;true;90
89;11;37;199;false;90
89;11;38;38;true;90
89;11;38;200;false;90
89;11;39;43;true;90
89;11;39;179;false;90
89;11;40;37;true;90
89;11;40;195;false;90
89;11;41;46;true;90
89;11;41;193;false;90
89;11;42;34;true;90
89;11;42;198;false;90
89;11;43;37;true;90
89;11;43;180;false;90
